KRZAST	KSTRANA	PORCISLO	JMENO	PRIJMENI	TITULPRED	TITULZA	VEK	POVOLANI	BYDLISTEN	PSTRANA	NSTRANA	PLATNOST	POCHLASU	POCPROC	MANDAT	PORADIMAND	PORADINAHR	POHLAVI	ROK	VSTRANA
9	47	6	Bohumír	Zlatuška	Ing.		37	THP pracovník	Habry	99	1292	A						M	2024	1292
9	47	7	Radek	Fila	Bc.		50	policejní komisař ve výslužbě	Chlum	99	1292	A						M	2024	1292
9	47	8	Jana	Víchová			47	dělnice	Pelhřimov	99	1292	A						F	2024	1292
9	47	9	Lucie	Decsi			49	dělnice	Jihlava	99	1292	A						F	2024	1292
9	47	10	Štefan	Juhaňák			43	zedník	Pacov	99	1292	A						M	2024	1292
9	47	11	Martin	Holánek			46	dělník	Jaroměřice nad Rokytnou	99	1292	A						M	2024	1292
9	47	12	Denisa	Leová			28	prodavačka	Stonařov	99	1292	A						F	2024	1292
9	47	13	Kateřina	Šály			52	OSVČ	Jihlava	1292	1292	A						F	2024	1292
9	47	14	Marek	Smutný			55	OSVČ	Jihlava	99	1292	A						M	2024	1292
9	47	15	Radana	Smutná			49	dělnice	Stonařov	99	1292	A						F	2024	1292
9	47	16	Lukáš	Jelínek			43	OSVČ	Jihlava	99	1292	A						M	2024	1292
9	47	17	Marek	Vojtěch			44	dělník	Myslibořice	99	1292	A						M	2024	1292
9	47	18	Ivana	Trávníková			64	zdravotní sestra	Jihlava	99	1292	A						F	2024	1292
9	47	19	Pavel	Čermák			48	OSVČ - pohřební služba Velké Meziříčí	Velké Meziříčí	99	1292	A						M	2024	1292
9	47	20	Jana	Osvaldová			74	důchodce	Vojnův Městec	99	1292	A						F	2024	1292
9	47	21	Tomáš	Škvařil			47	soukromý podnikatel	Moravské Budějovice	99	1292	A						M	2024	1292
9	47	22	Pavel	Valenta			49	OSVČ	Velké Meziříčí	99	1292	A						M	2024	1292
9	47	23	Zdeňka	Zlatušková			59	vedoucí školní kuchyně ZŠ Pavlov	Telč	99	1292	A						F	2024	1292
9	47	24	Petra	Holzmannová			52	dělnice	Třebíč	99	1292	A						F	2024	1292
9	47	25	Václav	Oršuliak			25	dělník	Moravské Budějovice	99	1292	A						M	2024	1292
9	47	26	Jaroslav	Bača			51	autoklempíř	Velké Meziříčí	99	1292	A						M	2024	1292
9	47	27	Martin	Šerych			43	THP pracovník	Jaroměřice nad Rokytnou	99	1292	A						M	2024	1292
9	47	28	Dana	Filipová			58	ošetřovatelka koní	Šebkovice	99	1292	A						F	2024	1292
9	47	29	Eva	Lhotská			44	invalidní důchodce	Třebíč	99	1292	A						F	2024	1292
9	47	30	Petr	Weber			48	dělník	Lipník	99	1292	A						M	2024	1292
9	47	31	Lucie	Janoušková			22	dělnice	Moravské Budějovice	99	1292	A						F	2024	1292
9	47	32	Marie	Kubová			79	důchodce	Kojetice	99	1292	A						F	2024	1292
9	47	33	Veronika	Šmídová			32	dělnice	Jemnice	99	1292	A						F	2024	1292
9	47	34	Veronika	Horká			26	dělnice	Moravské Budějovice	99	1292	A						F	2024	1292
9	47	35	Antonín	Kafka			39	invalidní důchodce	Koněšín	99	1292	A						M	2024	1292
9	47	36	Věra	Němcová			85	důchodce	Telč	99	1292	A						F	2024	1292
9	47	37	Adéla	Holánková			24	dělnice	Moravské Budějovice	99	1292	A						F	2024	1292
9	47	38	Monika	Pokorná			53	dělnice	Mladoňovice	99	1292	A						F	2024	1292
9	47	39	Stanislava	Kudryová			63	dělnice	Třebíč	99	1292	A						F	2024	1292
9	47	40	Martin	Šerych			21	dělník	Třebíč	99	1292	A						M	2024	1292
9	47	41	Tadeáš	Přibyl			20	dělník	Mikulovice	99	1292	A						M	2024	1292
9	47	42	Ivan	Ferenc			28	dělník	Třebíč	99	1292	A						M	2024	1292
9	47	43	Lucie	Holánková			42	dělnice	Myslibořice	99	1292	A						F	2024	1292
9	47	44	Radka	Weberová			45	dělnice	Lipník	99	1292	A						F	2024	1292
9	47	45	Tibor	Kudry			62	dělník	Třebíč	99	1292	A						M	2024	1292
9	47	46	Jesika	Danihelová			23	dělnice	Třebíč	99	1292	A						F	2024	1292
9	47	47	Leoš	Odehnal			26	dělník	Třebíč	99	1292	A						M	2024	1292
9	47	48	Jiří	Mann			28	dělník	Třebíč	99	1292	A						M	2024	1292
9	47	49	David	Vydra			19	dělník	Výčapy	99	1292	A						M	2024	1292
9	47	50	Jaroslav	Vidlák	PhDr.		66	důchodce	Třebíč	1292	1292	A						M	2024	1292
9	48	1	Miloslav	Vrzal	PharmDr.		59	vedoucí lékárny	Brtnice	47	47	A						M	2024	1644
9	48	2	Marek	Nevoral			48	bezpečnostní pracovník	Vladislav	47	47	A						M	2024	1644
9	48	3	Pavel	Hodáč			55	jednatel firmy	Pelhřimov	47	47	A						M	2024	1644
9	48	4	Kamil	Vejvoda			52	předseda okresního výboru Komunistické strany Čech a Moravy, technický pracovník čistíren odpadních vod, zastupitel obce Nížkov	Nížkov	47	47	A						M	2024	1644
9	48	5	Michal	Hejný	Bc.		23	student vysoké školy, podnikatel v oboru gastrodopravy	Havlíčkův Brod	99	47	A						M	2024	1644
9	48	6	Jana	Borkovcová	Mgr.		43	mateřská dovolená, podnikatelka	Osová Bítýška	759	759	A						F	2024	1644
9	48	7	Helena	Novotná			43	pedagogická pracovnice	Pelhřimov	47	47	A						F	2024	1644
9	48	8	Milan	Mokrý	Mgr.		56	administrativní pracovník	Račín	99	47	A						M	2024	1644
9	48	9	Michal	Schmidt			52	voják ve výslužbě	Třebíč	2	2	A						M	2024	1644
9	48	10	Josef	Zahradníček			67	krajský zastupitel	Studenec	47	47	A						M	2024	1644
9	48	11	Ladislav	Vejmělek	Ing.		64	zemědělský ekonom	Jihlava	47	47	A						M	2024	1644
9	48	12	Hana	Máchalová			64	osoba samostatně výdělečně činná	Třebíč	47	47	A						F	2024	1644
9	48	13	Michal	Dlouhý	Mgr.	MBA	48	údržbář	Nová Ves u Leštiny	47	47	A						M	2024	1644
9	48	14	Antonín	Tulis	Bc.		51	informační technologie - pracovník	Bystřice nad Pernštejnem	47	47	A						M	2024	1644
9	48	15	Karel	Dvořák			47	zastupitel Kraje Vysočina, zastupitel města Chotěboř, podnikatel v oboru zbraně a střelivo, předseda Okresního výboru Komunistické strany Čech a Moravy Havlíčkův Brod	Chotěboř	47	47	A						M	2024	1644
9	48	16	Zdeněk	Semorád			45	místostarosta obce	Bohdalín	47	47	A						M	2024	1644
9	48	17	Jiří	Pádivý			47	dělník	Batelov	47	47	A						M	2024	1644
9	48	18	Libor	Novák	Bc.		48	osoba samostatně výdělečně činná	Jaroměřice nad Rokytnou	47	47	A						M	2024	1644
9	48	19	Ivan	Stočes	Bc.		50	strážník městské policie	Světlá nad Sázavou	47	47	A						M	2024	1644
9	48	20	Martin	Limon			34	podnikatel	Nížkov	47	47	A						M	2024	1644
9	48	21	Eliška	Hodáčová			20	studentka	Pelhřimov	99	47	A						F	2024	1644
9	48	22	Stanislav	Vyvadil			66	důchodce	Telč	47	47	A						M	2024	1644
9	48	23	Jaroslav	Pulkrábek			52	kontrola kvality	Vladislav	47	47	A						M	2024	1644
9	48	24	Pavel	Jelínek			51	podnikatel v oboru servis a prodej motocyklů	Maleč	47	47	A						M	2024	1644
9	48	25	Ladislav	Sobotka	Mgr.		50	vedoucí výroby	Rosička	99	47	A						M	2024	1644
9	48	26	Julie	Kvěchová			45	pedagogická pracovnice	Sedlice	47	47	A						F	2024	1644
9	48	27	Miroslav	Kříž			78	předseda Krajské rady Klubu českého pohraničí	Třešť	47	47	A						M	2024	1644
9	48	28	Jaroslav	Fiala	Ing.		61	vedoucí obchodního oddělení	Náměšť nad Oslavou	47	47	A						M	2024	1644
9	48	29	Matouš	Dubina			40	skladník	Uhelná Příbram	47	47	A						M	2024	1644
9	48	30	Zdeněk	Střítecký	Mgr. Bc.		54	právník	Trnava	47	47	A						M	2024	1644
9	48	31	Miloš	Mráček			49	řidič mezinárodní kamionové dopravy	Jiřice	47	47	A						M	2024	1644
9	48	32	Jaroslav	Šlapáček			65	dělník	Jihlava	47	47	A						M	2024	1644
9	48	33	Danuše	Milotová	Ing.		73	předsedkyně Komise žen	Třebíč	47	47	A						F	2024	1644
9	48	34	Milan	Václavek	Ing.		69	předseda Územního sdružení Českého zahrádkářského svazu Havlíčkův Brod	Havlíčkův Brod	47	47	A						M	2024	1644
9	48	35	Jaroslav	Piša			61	truhlář	Třešť	47	47	A						M	2024	1644
9	48	36	Jindřich	Hrdlička			61	technik	Humpolec	47	47	A						M	2024	1644
9	48	37	Monika	Jordánová			58	dělnice	Rantířov	47	47	A						F	2024	1644
9	48	38	Julie	Dolejší	Mgr.		77	právnička	Třebíč	47	47	A						F	2024	1644
9	48	39	Jan	Zimmermann			65	důchodce	Havlíčkův Brod	47	47	A						M	2024	1644
9	48	40	Otta	Marek			58	svářeč	Nížkov	99	47	A						M	2024	1644
9	48	41	Ludvík	Toman			74	zastupitel města	Pacov	47	47	A						M	2024	1644
9	48	42	Pavel	Kalabus			71	politik	Jihlava	47	47	A						M	2024	1644
9	48	43	Libor	Novák			60	osoba samostatně výdělečně činná	Třebíč	47	47	A						M	2024	1644
9	48	44	Marie	Rajchertová			58	sanitářka ve zdravotnickém zařízení	Havlíčkův Brod	47	47	A						F	2024	1644
9	48	45	Miloslava	Ondráčková			72	důchodkyně	Herálec	47	47	A						F	2024	1644
9	48	46	Petr	Vacek			41	dělník	Batelov	47	47	A						M	2024	1644
9	48	47	Jaromír	Jahoda			43	řidič	Třebíč	47	47	A						M	2024	1644
9	48	48	Michal	Bezouška			42	směnový mistr - seřizovač	Chotěboř	47	47	A						M	2024	1644
9	48	49	Miloš	Srnský			72	důchodce	Nové Město na Moravě	47	47	A						M	2024	1644
9	48	50	František	Krupička			77	soukromý zemědělec	Jiřice	47	47	A						M	2024	1644
9	65	1	Adam	Joura	Mgr.		39	jednatel rodinné stavební firmy, zastupitel města, voják v aktivní záloze	Třebíč	99	166	A						M	2024	1152
9	65	2	Pavel	Hájek	Ing.		45	radní Kraje Vysočina pro lesní a vodní hospodářství, zemědělství a životní prostředí, zastupitel a emeritní starosta obce, včelař, lesník	Těchobuz	166	166	A						M	2024	1152
9	65	3	Hana	Horáková	Ing.		62	starostka města, ekonomka	Ledeč nad Sázavou	99	166	A						F	2024	1152
9	65	4	Radek	Hošek			47	manažer a majitel rodinné firmy, opoziční zastupitel města	Jihlava	99	166	A						M	2024	1152
9	65	5	Martin	Mrkos	Ing.	ACCA	40	starosta města, krajský zastupitel, ekonom, držitel titulu Nejlepší starosta Kraje Vysočina	Žďár nad Sázavou	166	166	A						M	2024	1152
9	65	6	Jan	Kotačka	Ing.		50	starosta města, bývalý ředitel domu dětí a mládeže	Náměšť nad Oslavou	99	129	A						M	2024	1152
9	65	7	Lukáš	Vlček	Ing.		42	poslanec Parlamentu ČR, místostarosta města, předseda mikroregionu Stražiště, držitel titulu Nejlepší starosta Kraje Vysočina	Pacov	166	166	A						M	2024	1152
9	65	8	Pavel	Pacal	Mgr.		50	starosta města, krajský zastupitel, učitel	Třebíč	166	166	A						M	2024	1152
9	65	9	Alexandros	Kaminaras	Ing. arch.		32	starosta města, architekt	Velké Meziříčí	99	166	A						M	2024	1152
9	65	10	Veronika	Vyšinská			40	starostka obce, starostka okrsku sboru dobrovolných hasičů	Šlapanov	99	166	A						F	2024	1152
9	65	11	Martin	Bohdálek			53	místostarosta města, provozovatel zdravotnického zařízení	Polná	99	166	A						M	2024	1152
9	65	12	Martin	Ferdan	Mgr.		51	starosta města	Moravské Budějovice	99	166	A						M	2024	1152
9	65	13	David	Šafránek	Mgr. Bc.		37	projektový manažer, zastupitel města	Chotěboř	99	166	A						M	2024	1152
9	65	14	Denisa	Bláhová	BcA.		24	studentka, divadelní pedagožka	Jihlava	99	166	A						F	2024	1152
9	65	15	Bohumír	Nikl	Ing.		60	starosta města, krajský zastupitel	Ždírec nad Doubravou	99	166	A						M	2024	1152
9	65	16	Roman	Fabeš			40	pracovník výzkumu a vývoje, radní města	Telč	99	166	A						M	2024	1152
9	65	17	Zdeněk	Rajdlík		MBA	54	starosta městyse	Nová Cerekev	99	166	A						M	2024	1152
9	65	18	Alice	Brychtová		DiS.	46	zakladatelka pacientské organizace Debra ČR, vedoucí sociálních služeb	Nové Město na Moravě	99	129	A						F	2024	1152
9	65	19	Jan	Schwarz			59	umělecký kovář, zastupitel města	Havlíčkův Brod	99	129	A						M	2024	1152
9	65	20	Milan	Kunst			48	starosta města	Horní Cerekev	99	166	A						M	2024	1152
9	65	21	Eva	Špatková	JUDr.		69	právnička, zastupitelka města	Bystřice nad Pernštejnem	99	129	A						F	2024	1152
9	65	22	Tomáš	Tesař			34	starosta města, předseda fotbalového oddílu	Kamenice nad Lipou	99	166	A						M	2024	1152
9	65	23	Rostislav	Čutka			52	zootechnik, vedoucí řeznictví	Brtnice	166	166	A						M	2024	1152
9	65	24	Iva	Reichová			55	referentka správy majetku	Nový Rychnov	99	129	A						F	2024	1152
9	65	25	Petr	Kabátek	Ing.		34	auditor kybernetické bezpečnosti, manažer kvality	Jihlava	99	166	A						M	2024	1152
9	65	26	Eva	Zadražilová			62	starostka obce, účetní	Moraveč	99	166	A						F	2024	1152
9	65	27	Renata	Dvořáková	RNDr.		42	starostka městyse	Sněžné	99	129	A						F	2024	1152
9	65	28	Miroslav	Buňata			51	starosta obce	Želiv	99	166	A						M	2024	1152
9	65	29	Eva	Vaňková	Bc.	dipl. um.	45	ředitelka ZUŠ, radní města	Třebíč	99	166	A						F	2024	1152
9	65	30	Zdeněk	Jirsa			71	emeritní starosta	Dolní Cerekev	129	129	A						M	2024	1152
9	65	31	Karolína	Kostečková	Ing.		36	učitelka odborných předmětů, manažerka rodinné firmy, radní města	Žďár nad Sázavou	166	166	A						F	2024	1152
9	65	32	Renáta	Tomsová	PhDr.		53	ekonomka, psycholožka, spisovatelka	Jihlava	99	166	A						F	2024	1152
9	65	33	Tomáš	Rosecký			46	místostarosta města, trenér a člen výkonného výboru florbalu Kraje Vysočina	Světlá nad Sázavou	99	166	A						M	2024	1152
9	65	34	Jana	Kiesewetterová	Bc.		49	ekonomka, radní města, předsedkyně Moravskobudějovického mikroregionu	Moravské Budějovice	166	166	A						F	2024	1152
9	65	35	Žaneta	Hermanová	Ing.		33	projektantka	Humpolec	99	166	A						F	2024	1152
9	65	36	Andrea	Vašíčková	JUDr.		37	právnička Kanceláře veřejného ochránce práv, radní města	Velké Meziříčí	99	166	A						F	2024	1152
9	65	37	Martin	Bezouška			52	IT pracovník, učitel, správce sportovišť, radní města	Světlá nad Sázavou	99	166	A						M	2024	1152
9	65	38	Marie	Černá	Ing.		67	pracovnice galerie, emeritní místostarostka	Třebíč	99	129	A						F	2024	1152
9	65	39	Jan	Lapeš	Ing.		70	emeritní starosta	Horní Dubenky	99	129	A						M	2024	1152
9	65	40	Pavel	Maslák	Mgr.		52	vedoucí pracoviště logistické podpory hasičů, místostarosta obce	Jezdovice	99	129	A						M	2024	1152
9	65	41	František	Matušina	Ing. et Ing.		40	místostarosta města, obchodní zástupce pro klíčové zákazníky	Velká Bíteš	99	166	A						M	2024	1152
9	65	42	Veronika	Prchalová	PaedDr.		65	ředitelka základní školy, zastupitelka města	Havlíčkův Brod	99	129	A						F	2024	1152
9	65	43	Aleš	Komárek			49	starosta obce	Obrataň	99	166	A						M	2024	1152
9	65	44	David	Elicer	Mgr.		46	zástupce ředitele základní školy, fotbalový trenér mládeže	Kralice nad Oslavou	99	166	A						M	2024	1152
9	65	45	Michal	Neumann			39	IT specialista	Havlíčkův Brod	99	129	A						M	2024	1152
9	65	46	Radek	Vopravil			44	starosta města, starosta sboru dobrovolných hasičů	Žirovnice	99	166	A						M	2024	1152
9	65	47	Věra	Bartuňková			58	jednatelka firmy	Jaroměřice nad Rokytnou	99	166	A						F	2024	1152
9	65	48	Zdeněk	Kulhánek	PhDr.		67	dětský psycholog, zastupitel města	Žďár nad Sázavou	99	166	A						M	2024	1152
9	65	49	Jan	Půža			45	obchodní ředitel stavební firmy	Jihlava	99	166	A						M	2024	1152
9	65	50	Hana	Žáková			55	senátorka, emeritní starostka	Koněšín	99	166	A						F	2024	1152
9	70	1	Jiří	Běhounek	MUDr.		72	lékař, krajský zastupitel	Pelhřimov	7	7	A						M	2024	7
9	70	2	Vladimír	Novotný	Ing.		58	náměstek hejtmana	Žďár nad Sázavou	7	7	A						M	2024	7
9	70	3	Martin	Hyský	Ing. Bc.		49	ekonom, krajský zastupitel	Jihlava	7	7	A						M	2024	7
9	70	4	Jana	Fialová	Ing.	MBA	51	ředitelka centra Hasičského hnutí	Bransouze	7	7	A						F	2024	7
9	70	5	Tomáš	Škaryd	Ing.		56	místostarosta města Chotěboř	Chotěboř	7	7	A						M	2024	7
9	70	6	Zdeněk	Ryšavý			58	starosta městyse Okříšky	Okříšky	7	7	A						M	2024	7
9	70	7	Lukáš	Kettner	MUDr.	MBA, MHA	51	lékař, primář ZZS Kraje Vysočina	Jihlava	7	7	A						M	2024	7
9	70	8	Jaroslav	Soukup	Ing.	MBA	63	starosta města Jaroměřice nad Rokytnou	Jaroměřice nad Rokytnou	7	7	A						M	2024	7
9	70	9	Michal	Šmarda			49	starosta Nového Města na Moravě	Nové Město na Moravě	7	7	A						M	2024	7
9	70	10	Miloň	Slabý	Ing.		49	ekonom, bývalý starosta, podnikatel	Jemnice	99	7	A						M	2024	7
9	70	11	Anna	Vodná	Mgr.		33	středoškolská učitelka	Velké Meziříčí	99	7	A						F	2024	7
9	70	12	Dana	Pajerová	Ing.		50	ředitelka sociálních služeb	Světlá nad Sázavou	7	7	A						F	2024	7
9	70	13	Emil	Ondra	Ing.		57	místostarosta města Bystřice nad Pernštejnem	Bystřice nad Pernštejnem	7	7	A						M	2024	7
9	70	14	Petr	Adam			40	náměstek hospodářsko-technické správy	Pelhřimov	99	7	A						M	2024	7
9	70	15	Josef	Komínek			65	důchodce, bývalý starosta	Velké Meziříčí	7	7	A						M	2024	7
9	70	16	Michal	Musil	Mgr.		37	advokát	Třešť	7	7	A						M	2024	7
9	70	17	Alexandra	Knapová	Bc.		43	tisková mluvčí	Pelhřimov	99	7	A						F	2024	7
9	70	18	Jaromír	Pařík	Mgr.		59	místostarosta města Kamenice nad Lipou	Kamenice nad Lipou	7	7	A						M	2024	7
9	70	19	Lucie	Orgoníková	Ing.		47	kancléřka ČVUT	Přibyslav	7	7	A						F	2024	7
9	70	20	Vladimír	Malý			60	bezpečnostní pracovník	Třebíč	7	7	A						M	2024	7
9	70	21	Karel	Pačiska	Ing.		67	důchodce, bývalý starosta	Bystřice nad Pernštejnem	99	7	A						M	2024	7
9	70	22	Pavel	Antonín	MUDr.		62	primář porodnice	Havlíčkův Brod	7	7	A						M	2024	7
9	70	23	Marcela	Jozífek Grochová	Ing.		57	starostka obce Polnička	Polnička	99	7	A						F	2024	7
9	70	24	Vít	Šimon	Ing.	Ph.D.	56	předseda zemědělského družstva	Chotěboř	7	7	A						M	2024	7
9	70	25	Jaroslav	Lempera	Bc.		48	místostarosta Nového Města na Moravě	Nové Město na Moravě	7	7	A						M	2024	7
9	70	26	Jana	Nováková Hotařová	Mgr.		60	ředitelka základní školy	Jihlava	7	7	A						F	2024	7
9	70	27	Ludmila	Zemanová	Bc.		46	matrikářka	Žďár nad Sázavou	99	7	A						F	2024	7
9	70	28	Pavel	Štefan			57	starosta obce Světnov	Světnov	7	7	A						M	2024	7
9	70	29	Vladimír	Černý	Ing.		63	starosta obce Rouchovany	Rouchovany	7	7	A						M	2024	7
9	70	30	Vladimíra	Macháčková	Mgr.		53	náměstkyně ošetřovatelské práce	Pelhřimov	99	7	A						F	2024	7
9	70	31	Pavlína	Rosenkranzová	Mgr.		53	pedagog	Havlíčkův Brod	7	7	A						F	2024	7
9	70	32	Lucie	Vachtová	Mgr.		40	vrchní sestra	Pelhřimov	99	7	A						F	2024	7
9	70	33	Bohumil	Kovanda	Mgr.		72	senior, učitel	Pelhřimov	7	7	A						M	2024	7
9	70	34	Aleš	Urban	Mgr.		35	sociální pracovník	Jihlava	7	7	A						M	2024	7
9	70	35	Miroslav	Říšský			53	technický pracovník	Pelhřimov	7	7	A						M	2024	7
9	70	36	Marie	Kružíková	RNDr.		70	předsedkyně komise pro občanské záležitosti	Brtnice	7	7	A						F	2024	7
9	70	37	Ondřej	Junek			33	OSVČ	Žďár nad Sázavou	7	7	A						M	2024	7
9	70	38	Pavel	Blažek	Mgr.		48	ředitel základní školy	Velké Meziříčí	7	7	A						M	2024	7
9	70	39	Lenka	Běhunková	Mgr.		47	vedoucí sociálních služeb, poradkyně	Šimanov	7	7	A						F	2024	7
9	70	40	Josef	Fiala	Ing.		58	sociální pracovník, fundraiser, koordinátor	Humpolec	7	7	A						M	2024	7
9	70	41	Přemysl	Jež	Bc.		47	OSVČ	Komorovice	7	7	A						M	2024	7
9	70	42	Libor	Pokorný			60	starosta obce Rožná	Rožná	7	7	A						M	2024	7
9	70	43	Jindřich	Plachý	Mgr.		38	ministerský rada na MPSV	Batelov	99	7	A						M	2024	7
9	70	44	Roman	Štork			42	pedagogický pracovník	Jihlava	7	7	A						M	2024	7
9	70	45	Petr	Vaněk	Mgr.		55	právník	Ledeč nad Sázavou	7	7	A						M	2024	7
9	70	46	Filip	Šustr			34	OSVČ	Žďár nad Sázavou	99	7	A						M	2024	7
9	70	47	Vítězslav	Pléha			55	plemenářský zootechnik, místostarosta	Jaroměřice nad Rokytnou	7	7	A						M	2024	7
9	70	48	Jiří	Uchytil	Ing.		70	zemědělec, tajemník zemědělského svazu	Ždírec nad Doubravou	7	7	A						M	2024	7
9	70	49	Jaroslav	Dřevo	Mgr.		55	učitel odborných předmětů	Rančířov	7	7	A						M	2024	7
9	70	50	Rudolf	Chloupek	PaedDr. Ing.		73	důchodce, emeritní primátor města Jihlava	Jihlava	7	7	A						M	2024	7
10	10	1	Zdeněk	Koudelka	doc. JUDr.	Ph.D.	55	vysokoškolský pedagog	Brno	1227	1227	A						M	2024	1647
10	10	2	Lucie	Šafránková	Bc.		37	poslankyně PS Parlamentu ČR	Brno	1114	1114	A						F	2024	1647
10	10	3	Petra	Svedíková Vávrová	Mgr.	MBA	45	místostarostka města Znojma, právnička	Znojmo	1114	1114	A						F	2024	1647
10	10	4	Libor	Bláha	Mgr.	MBA	44	vysokoškolský pedagog, krajský zastupitel	Vyškov	1114	1114	A						M	2024	1647
10	10	5	Tomáš	Kotas	ak. arch.		63	architekt, zastupitel MČ	Brno	1114	1114	A						M	2024	1647
10	10	6	Karla	Mikešová			43	zastupitelka města Vracova, trenérka žactva - atletika	Vracov	1114	1114	A						F	2024	1647
10	10	7	Jan	Hrnčíř	PhDr. Ing. Mgr.	MBA, LL.M.	47	ekonom, poslanec PS Parlamentu ČR	Blansko	1114	1114	A						M	2024	1647
10	10	8	Jana	Nováková	Mgr. et Mgr.		56	právnička a pedagožka	Brno	1114	1114	A						F	2024	1647
10	10	9	Marek	Rossi			53	živnostník	Hvozdec	1114	1114	A						M	2024	1647
10	10	10	Klára	Liptáková	Ing.		54	ekonomka	Brno	1265	1265	A						F	2024	1647
10	10	11	Jiří	Svoboda Randula			48	živnostník	Brno	714	714	A						M	2024	1647
10	10	12	Martin	Kršňák			44	strojvedoucí	Břeclav	1114	1114	A						M	2024	1647
10	10	13	Ondřej	Zelinka			28	zastupitel města Znojma, vinař	Znojmo	1114	1114	A						M	2024	1647
10	10	14	František	Novák	Mgr.		63	manažer ve stavebnictví	Brno	1227	1227	A						M	2024	1647
10	10	15	David	Žáček			42	záchranář ZZS JMK	Rostěnice-Zvonovice	1114	1114	A						M	2024	1647
